localisation,filename,id,type
https://images.operagallery.com/300/DENZAN-42877TheWave2017Oiloncanvas210x180cm.jpg,DENZAN-42877TheWave2017Oiloncanvas210x180cm.jpg,DENZAN-42877,MAIN
https://images.operagallery.com/300/DENZAN-42918_StudyforVenusinVenetianBlonde2020Oiloncanvas50x40cm.jpg,DENZAN-42918_StudyforVenusinVenetianBlonde2020Oiloncanvas50x40cm.jpg,DENZAN-42918,MAIN
https://images.operagallery.com/300/DENZAN-42919_PortaitinBlackII2020Oiloncanvas42x30cm.jpg,DENZAN-42919_PortaitinBlackII2020Oiloncanvas42x30cm.jpg,DENZAN-42919,MAIN
https://images.operagallery.com/300/DENZAN-42920_PortraitinBrownGold2020Oiloncanvas40x30cm.jpg,DENZAN-42920_PortraitinBrownGold2020Oiloncanvas40x30cm.jpg,DENZAN-42920,MAIN
https://images.operagallery.com/300/DENZAN-42921_StudyforWomanwithaBrokenChair2020Oiloncanvas40x60cm.jpg,DENZAN-42921_StudyforWomanwithaBrokenChair2020Oiloncanvas40x60cm.jpg,DENZAN-42921,MAIN
https://images.operagallery.com/300/DENZAN-42922_Inherabsence2020Oiloncanvas140x120cm.jpg,DENZAN-42922_Inherabsence2020Oiloncanvas140x120cm.jpg,DENZAN-42922,MAIN
https://images.operagallery.com/300/DENZAN-42923_PortraitofNatascha2020Oiloncanvas140x120cm.jpg,DENZAN-42923_PortraitofNatascha2020Oiloncanvas140x120cm.jpg,DENZAN-42923,MAIN
https://images.operagallery.com/300/DENZAN-42924_TheStudyRoomV2020Oiloncanvas180x150cm2.jpg,DENZAN-42924_TheStudyRoomV2020Oiloncanvas180x150cm2.jpg,DENZAN-42924,MAIN
https://images.operagallery.com/300/DENZAN-42925_WomanonaDaybedII2020Oiloncanvas180x150cm.jpg,DENZAN-42925_WomanonaDaybedII2020Oiloncanvas180x150cm.jpg,DENZAN-42925,MAIN
https://images.operagallery.com/300/DENZAN-42926_TreehouseII2020Oiloncanvas140x120cm.jpg,DENZAN-42926_TreehouseII2020Oiloncanvas140x120cm.jpg,DENZAN-42926,MAIN
https://images.operagallery.com/300/DENZAN-44071_PinkDesire2016Oiloncanvas120x140cm.jpg,DENZAN-44071_PinkDesire2016Oiloncanvas120x140cm.jpg,DENZAN-44071,MAIN
https://images.operagallery.com/300/DENZAN-44211_FracturedVIII2020Oiloncanvas150x200cm.jpg,DENZAN-44211_FracturedVIII2020Oiloncanvas150x200cm.jpg,DENZAN-44211,MAIN
https://images.operagallery.com/300/DENZAN-44786_PortraitofPierreSoulages2021Oiloncanvas140x120cm.jpg,DENZAN-44786_PortraitofPierreSoulages2021Oiloncanvas140x120cm.jpg,DENZAN-44786,MAIN
https://images.operagallery.com/300/DENZAN-44991_WiltchersII2021INSITU.jpg,DENZAN-44991_WiltchersII2021INSITU.jpg,DENZAN-44991,INSITU
https://images.operagallery.com/300/DENZAN-44991andDENZAN-44998_WiltchersII2021andGirlwithPinkShirtI2021INSITU.jpg,DENZAN-44991andDENZAN-44998_WiltchersII2021andGirlwithPinkShirtI2021INSITU.jpg,DENZAN-44991,INSITU
https://images.operagallery.com/300/DENZAN-44992_FarMemory2021INSITU.jpg,DENZAN-44992_FarMemory2021INSITU.jpg,DENZAN-44992,INSITU
https://images.operagallery.com/300/DENZAN-44993_MaleTorsoI2021Oiloncanvas120x100cm.jpg,DENZAN-44993_MaleTorsoI2021Oiloncanvas120x100cm.jpg,DENZAN-44993,MAIN
https://images.operagallery.com/300/DENZAN-44997_LostandFound2021INSITU.jpg,DENZAN-44997_LostandFound2021INSITU.jpg,DENZAN-44997,INSITU
https://images.operagallery.com/300/DENZAN-44997_LostandFound2021Oiloncanvas190x250cm.jpg,DENZAN-44997_LostandFound2021Oiloncanvas190x250cm.jpg,DENZAN-44997,MAIN
https://images.operagallery.com/300/DENZAN-44998_GirlwithPinkShirtI2021INSITU.jpg,DENZAN-44998_GirlwithPinkShirtI2021INSITU.jpg,DENZAN-44998,INSITU
https://images.operagallery.com/300/DENZAN-45001_LiquidPalmTreesI2021INSITU.jpg,DENZAN-45001_LiquidPalmTreesI2021INSITU.jpg,DENZAN-45001,INSITU
https://images.operagallery.com/300/DENZAN-45001andDENZAN-45003_LiquidPalmTreesI2021andPortraitofGillian2021INSITU.jpg,DENZAN-45001andDENZAN-45003_LiquidPalmTreesI2021andPortraitofGillian2021INSITU.jpg,DENZAN-45001,INSITU
https://images.operagallery.com/300/DENZAN-45003_PortraitofGillian20211INSITU.jpg,DENZAN-45003_PortraitofGillian20211INSITU.jpg,DENZAN-45003,INSITU
https://images.operagallery.com/300/DENZAN-45003_PortraitofGillian20212INSITU.jpg,DENZAN-45003_PortraitofGillian20212INSITU.jpg,DENZAN-45003,INSITU
https://images.operagallery.com/300/DENZAN-45004_WinstoninVeniceBeach2021INSITU.jpg,DENZAN-45004_WinstoninVeniceBeach2021INSITU.jpg,DENZAN-45004,INSITU
https://images.operagallery.com/300/DENZAN-45004andDENZAN-44997_WinstoninVeniceBeach2021andLostandFound2021INSITU.jpg,DENZAN-45004andDENZAN-44997_WinstoninVeniceBeach2021andLostandFound2021INSITU.jpg,DENZAN-45004,INSITU
https://images.operagallery.com/300/DENZAN-45068_StudyafterWinstoninVeniceBeach2021Oiloncardboard59x83.5cm.jpg,DENZAN-45068_StudyafterWinstoninVeniceBeach2021Oiloncardboard59x83.5cm.jpg,DENZAN-45068,MAIN
https://images.operagallery.com/300/DENZAN-45069_StudyafterLostandFound2021Oiloncardboard59x83.5cm.jpg,DENZAN-45069_StudyafterLostandFound2021Oiloncardboard59x83.5cm.jpg,DENZAN-45069,MAIN
https://images.operagallery.com/300/DENZAN-45210_HybridizedII2021Oiloncanvas120x140cm.jpg,DENZAN-45210_HybridizedII2021Oiloncanvas120x140cm.jpg,DENZAN-45210,MAIN
https://images.operagallery.com/300/DENZAN-45454_EdgeofDesireII2021.jpg,DENZAN-45454_EdgeofDesireII2021.jpg,DENZAN-45454,MAIN
https://images.operagallery.com/300/DENZAN-45455_StudyforPortraitofElla2021.jpg,DENZAN-45455_StudyforPortraitofElla2021.jpg,DENZAN-45455,MAIN
https://images.operagallery.com/300/DENZAN-45456_ThePaintersChair2021.jpg,DENZAN-45456_ThePaintersChair2021.jpg,DENZAN-45456,MAIN
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021DETAIL.jpg,DENZAN-45456_Thepainterschair2021DETAIL.jpg,DENZAN-45456,DET
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021DETAIL2.jpg,DENZAN-45456_Thepainterschair2021DETAIL2.jpg,DENZAN-45456,DET
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021DETAIL3.jpg,DENZAN-45456_Thepainterschair2021DETAIL3.jpg,DENZAN-45456,DET
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021RECTO.jpg,DENZAN-45456_Thepainterschair2021RECTO.jpg,DENZAN-45456,OTHER
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021VERSO.jpg,DENZAN-45456_Thepainterschair2021VERSO.jpg,DENZAN-45456,OTHER
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021VERSODETAIL.jpg,DENZAN-45456_Thepainterschair2021VERSODETAIL.jpg,DENZAN-45456,DET
https://images.operagallery.com/300/DENZAN-45456_Thepainterschair2021VERSODETAIL2.jpg,DENZAN-45456_Thepainterschair2021VERSODETAIL2.jpg,DENZAN-45456,DET
https://images.operagallery.com/300/DENZAN-45571_FlyingTiresI2021.jpg,DENZAN-45571_FlyingTiresI2021.jpg,DENZAN-45571,MAIN
https://images.operagallery.com/300/DENZAN-46011_BodyCollageI2021Oiloncanvas140x120cm.jpg,DENZAN-46011_BodyCollageI2021Oiloncanvas140x120cm.jpg,DENZAN-46011,MAIN
https://images.operagallery.com/300/DENZAN-46013_MotionStudyofElla2021OiloncanvasTriptych200x450cm.jpg,DENZAN-46013_MotionStudyofElla2021OiloncanvasTriptych200x450cm.jpg,DENZAN-46013,MAIN
https://images.operagallery.com/300/DENZAN-46014_DriftAwayII2021Oiloncanvas140x120cm.jpg,DENZAN-46014_DriftAwayII2021Oiloncanvas140x120cm.jpg,DENZAN-46014,MAIN
https://images.operagallery.com/300/DENZAN-46195_GirlStandingwithPinkTop2017210x180cmDETAIL.jpg,DENZAN-46195_GirlStandingwithPinkTop2017210x180cmDETAIL.jpg,DENZAN-46195,DET
https://images.operagallery.com/300/DENZAN-46195_GirlStandingwithPinkTop2017210x180cmDETAIL2.jpg,DENZAN-46195_GirlStandingwithPinkTop2017210x180cmDETAIL2.jpg,DENZAN-46195,DET
https://images.operagallery.com/300/DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU1ARTPARIS2022.jpg,DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU1ARTPARIS2022.jpg,DENZAN-46195,INSITU
https://images.operagallery.com/300/DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU2ARTPARIS2022.jpg,DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU2ARTPARIS2022.jpg,DENZAN-46195,INSITU
https://images.operagallery.com/300/DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU3ARTPARIS2022.jpg,DENZAN-46195_GirlStandingwithPinkTop2017210x180cmINSITU3ARTPARIS2022.jpg,DENZAN-46195,INSITU
https://images.operagallery.com/300/DENZAN-46233_IndianRedMountainGirl2015back.jpg,DENZAN-46233_IndianRedMountainGirl2015back.jpg,DENZAN-46233,BACK
https://images.operagallery.com/300/DENZAN-46233_IndianRedMountainGirl2015front.jpg,DENZAN-46233_IndianRedMountainGirl2015front.jpg,DENZAN-46233,FRONT
https://images.operagallery.com/300/DENZAN-46354_StudyforBlackHands2017.jpg,DENZAN-46354_StudyforBlackHands2017.jpg,DENZAN-46354,MAIN
https://images.operagallery.com/300/DENZAN-46355_StudyforGirlWithWhiteShoes2017.jpg,DENZAN-46355_StudyforGirlWithWhiteShoes2017.jpg,DENZAN-46355,MAIN
https://images.operagallery.com/300/DENZAN-46356_StudyforNaturalAffection2017.jpg,DENZAN-46356_StudyforNaturalAffection2017.jpg,DENZAN-46356,MAIN
https://images.operagallery.com/300/DENZAN-46357_StudyforWaterfallCrossing2018.jpg,DENZAN-46357_StudyforWaterfallCrossing2018.jpg,DENZAN-46357,MAIN
https://images.operagallery.com/300/DENZAN-46358_StudyforMysteryLakeI2018.jpg,DENZAN-46358_StudyforMysteryLakeI2018.jpg,DENZAN-46358,MAIN
https://images.operagallery.com/300/DENZAN-46359_StudyforEquinox2018.jpg,DENZAN-46359_StudyforEquinox2018.jpg,DENZAN-46359,MAIN
https://images.operagallery.com/300/DENZAN-46360_Untitled2008.jpg,DENZAN-46360_Untitled2008.jpg,DENZAN-46360,MAIN
https://images.operagallery.com/300/DENZAN-46361_StandingWomanCasual2014.jpg,DENZAN-46361_StandingWomanCasual2014.jpg,DENZAN-46361,MAIN
https://images.operagallery.com/300/DENZAN-46362_WalkingWomanWithBagScarf2014.jpg,DENZAN-46362_WalkingWomanWithBagScarf2014.jpg,DENZAN-46362,MAIN
https://images.operagallery.com/300/DENZAN-46667_FlyingTiresI2021Oiloncanvas190x250cm.jpg,DENZAN-46667_FlyingTiresI2021Oiloncanvas190x250cm.jpg,DENZAN-46667,MAIN
https://images.operagallery.com/300/DENZAN-46668_Distorted-Land-I-2021-Oil-on-canvas-190-x-250-cm.jpg,DENZAN-46668_Distorted-Land-I-2021-Oil-on-canvas-190-x-250-cm.jpg,DENZAN-46668,MAIN
https://images.operagallery.com/300/DENZAN-46669_DistortedLandII2021Oiloncanvas190x250cm.jpg,DENZAN-46669_DistortedLandII2021Oiloncanvas190x250cm.jpg,DENZAN-46669,MAIN
https://images.operagallery.com/300/DENZAN-46670_TheLastTasmanianTiger2021Oiloncanvas250x190cm.jpg,DENZAN-46670_TheLastTasmanianTiger2021Oiloncanvas250x190cm.jpg,DENZAN-46670,MAIN
https://images.operagallery.com/300/DENZAN-46671_ShowMeYou2021INSITU.jpg,DENZAN-46671_ShowMeYou2021INSITU.jpg,DENZAN-46671,INSITU
https://images.operagallery.com/300/DENZAN-46671_ShowMeYou2021Oiloncanvas190x250cm.jpg,DENZAN-46671_ShowMeYou2021Oiloncanvas190x250cm.jpg,DENZAN-46671,MAIN
https://images.operagallery.com/300/DENZAN-46672_DontSayaWord2021Oiloncanvas60x50cm.jpg,DENZAN-46672_DontSayaWord2021Oiloncanvas60x50cm.jpg,DENZAN-46672,MAIN
https://images.operagallery.com/300/DENZAN-46673_DriftAway2021Oiloncanvas120x140cm.jpg,DENZAN-46673_DriftAway2021Oiloncanvas120x140cm.jpg,DENZAN-46673,MAIN
https://images.operagallery.com/300/DENZAN-46674_WomanwithBlackPainting2021Oiloncanvas180x150cm.jpg,DENZAN-46674_WomanwithBlackPainting2021Oiloncanvas180x150cm.jpg,DENZAN-46674,MAIN
https://images.operagallery.com/300/DENZAN-46675_TheTreehouseInterior2021Oiloncanvas140x120cm.jpg,DENZAN-46675_TheTreehouseInterior2021Oiloncanvas140x120cm.jpg,DENZAN-46675,MAIN
https://images.operagallery.com/300/DENZAN-46676_HowElseCouldTomorroweverBegin2021Oiloncanvas120x140cm.jpg,DENZAN-46676_HowElseCouldTomorroweverBegin2021Oiloncanvas120x140cm.jpg,DENZAN-46676,MAIN
https://images.operagallery.com/300/DENZAN-46677_OutoftheDark2021Oiloncanvas210x180cm.jpg,DENZAN-46677_OutoftheDark2021Oiloncanvas210x180cm.jpg,DENZAN-46677,MAIN
https://images.operagallery.com/300/DENZAN-46678_StudyforaPortaitofaYoungWoman2022Oiloncanvas60x150cm3.jpg,DENZAN-46678_StudyforaPortaitofaYoungWoman2022Oiloncanvas60x150cm3.jpg,DENZAN-46678,MAIN
https://images.operagallery.com/300/DENZAN-46678_StudyforaPortraitofaYoungWoman2022TriptychINSITU2.jpg,DENZAN-46678_StudyforaPortraitofaYoungWoman2022TriptychINSITU2.jpg,DENZAN-46678,INSITU
https://images.operagallery.com/300/DENZAN-46679_GirlwithOffwhiteShirt2022Oiloncanvas60x50cm.jpg,DENZAN-46679_GirlwithOffwhiteShirt2022Oiloncanvas60x50cm.jpg,DENZAN-46679,MAIN
https://images.operagallery.com/300/DENZAN-46680_OrangeBreaktrough2022Oiloncanvas60x50cm.jpg,DENZAN-46680_OrangeBreaktrough2022Oiloncanvas60x50cm.jpg,DENZAN-46680,MAIN
https://images.operagallery.com/300/DENZAN-46681_StudyforAbstractChaiselongue2022Oiloncanvas80x60cm.jpg,DENZAN-46681_StudyforAbstractChaiselongue2022Oiloncanvas80x60cm.jpg,DENZAN-46681,MAIN
https://images.operagallery.com/300/DENZAN-46682_StudyforAbstractStudioLoungeChair2022Oiloncanvas80x60cm.jpg,DENZAN-46682_StudyforAbstractStudioLoungeChair2022Oiloncanvas80x60cm.jpg,DENZAN-46682,MAIN
https://images.operagallery.com/300/DENZAN-46683_Lookingattheskylight2022Oiloncanvas140x120cm.jpg,DENZAN-46683_Lookingattheskylight2022Oiloncanvas140x120cm.jpg,DENZAN-46683,MAIN
https://images.operagallery.com/300/DENZAN-46684_TheSingerandComposer2021Oiloncanvas180x150cm.jpg,DENZAN-46684_TheSingerandComposer2021Oiloncanvas180x150cm.jpg,DENZAN-46684,MAIN
https://images.operagallery.com/300/DENZAN-46685_GirlinStudiowithaTriptych2021Oiloncanvas180x150cm.jpg,DENZAN-46685_GirlinStudiowithaTriptych2021Oiloncanvas180x150cm.jpg,DENZAN-46685,MAIN
https://images.operagallery.com/300/DENZAN-46686_BrokenNose2021Oiloncanvas60x50cm.jpg,DENZAN-46686_BrokenNose2021Oiloncanvas60x50cm.jpg,DENZAN-46686,MAIN
https://images.operagallery.com/300/DENZAN-46687_TheGermanWordforHeavenSkyistheSame2021Oiloncanvas60x50cm.jpg,DENZAN-46687_TheGermanWordforHeavenSkyistheSame2021Oiloncanvas60x50cm.jpg,DENZAN-46687,MAIN
https://images.operagallery.com/300/DENZAN-46688_WomaninBurntSienna2022Oiloncanvas140x120cm.jpg,DENZAN-46688_WomaninBurntSienna2022Oiloncanvas140x120cm.jpg,DENZAN-46688,MAIN
https://images.operagallery.com/300/DENZAN-46930_WhisperNoiseII2019Oiloncanvas210x180cm.jpg,DENZAN-46930_WhisperNoiseII2019Oiloncanvas210x180cm.jpg,DENZAN-46930,MAIN
https://images.operagallery.com/300/DENZAN-46930_WhisperNoiseII2019RECTO.jpg,DENZAN-46930_WhisperNoiseII2019RECTO.jpg,DENZAN-46930,OTHER
https://images.operagallery.com/300/DENZAN-46930_WhisperNoiseII2019VERSO.jpg,DENZAN-46930_WhisperNoiseII2019VERSO.jpg,DENZAN-46930,OTHER
https://images.operagallery.com/300/DENZAN-46997_WomanCloseupwithDarkJeans2022.jpg,DENZAN-46997_WomanCloseupwithDarkJeans2022.jpg,DENZAN-46997,MAIN
https://images.operagallery.com/300/DENZAN-46998_WomanwithCopperEdge2022.jpg,DENZAN-46998_WomanwithCopperEdge2022.jpg,DENZAN-46998,MAIN
https://images.operagallery.com/300/DENZAN-46999_ElectricAvenueI2022.jpg,DENZAN-46999_ElectricAvenueI2022.jpg,DENZAN-46999,MAIN
https://images.operagallery.com/300/DENZAN-47000_ElectricAvenueII2022.jpg,DENZAN-47000_ElectricAvenueII2022.jpg,DENZAN-47000,MAIN
https://images.operagallery.com/300/DENZAN-47001_ElectricAvenueIII2022.jpg,DENZAN-47001_ElectricAvenueIII2022.jpg,DENZAN-47001,MAIN
https://images.operagallery.com/300/DENZAN-47176_LikeaWaveInHerHair2019RECTO.jpg,DENZAN-47176_LikeaWaveInHerHair2019RECTO.jpg,DENZAN-47176,OTHER
https://images.operagallery.com/300/DENZAN-47176_LikeaWaveInHerHair2019VERSO.jpg,DENZAN-47176_LikeaWaveInHerHair2019VERSO.jpg,DENZAN-47176,OTHER
https://images.operagallery.com/300/DENZAN-47720_EdgeofDesireII2022.jpg,DENZAN-47720_EdgeofDesireII2022.jpg,DENZAN-47720,MAIN
https://images.operagallery.com/300/DENZAN-47730_EdgeofDesireII2022.jpg,DENZAN-47730_EdgeofDesireII2022.jpg,DENZAN-47730,MAIN
https://images.operagallery.com/300/DENZAN-47730_EdgeofDesireII2022INSITU.jpg,DENZAN-47730_EdgeofDesireII2022INSITU.jpg,DENZAN-47730,INSITU
https://images.operagallery.com/300/DENZAN-47731_ItsGettingStormy2022.jpg,DENZAN-47731_ItsGettingStormy2022.jpg,DENZAN-47731,MAIN
https://images.operagallery.com/300/DENZAN-47732_MotionStudyofEllaII2022.jpg,DENZAN-47732_MotionStudyofEllaII2022.jpg,DENZAN-47732,MAIN
https://images.operagallery.com/300/DENZAN-47732_MotionStudyofEllaII2022INSITU.jpg,DENZAN-47732_MotionStudyofEllaII2022INSITU.jpg,DENZAN-47732,INSITU
https://images.operagallery.com/300/DENZAN-47733_ThePaintersRoomVII2022.jpg,DENZAN-47733_ThePaintersRoomVII2022.jpg,DENZAN-47733,MAIN
https://images.operagallery.com/300/DENZAN-47734_EdgeofDesireIII2022.jpg,DENZAN-47734_EdgeofDesireIII2022.jpg,DENZAN-47734,MAIN
https://images.operagallery.com/300/DENZAN-47735_IntheTreehouse2022.jpg,DENZAN-47735_IntheTreehouse2022.jpg,DENZAN-47735,MAIN
https://images.operagallery.com/300/DENZAN-47736_WomanwithTapedeck2022.jpg,DENZAN-47736_WomanwithTapedeck2022.jpg,DENZAN-47736,MAIN
https://images.operagallery.com/300/DENZAN-47737_BuffaloDusk2022.jpg,DENZAN-47737_BuffaloDusk2022.jpg,DENZAN-47737,MAIN
https://images.operagallery.com/300/DENZAN-47738_BlackonMaroonI2022.jpg,DENZAN-47738_BlackonMaroonI2022.jpg,DENZAN-47738,MAIN
https://images.operagallery.com/300/DENZAN-47739_FallingOutoftheShadowI2022.jpg,DENZAN-47739_FallingOutoftheShadowI2022.jpg,DENZAN-47739,MAIN
https://images.operagallery.com/300/DENZAN-47740_FallingOutoftheShadowII2022.jpg,DENZAN-47740_FallingOutoftheShadowII2022.jpg,DENZAN-47740,MAIN
https://images.operagallery.com/300/DENZAN-47741_TheLaughingOne2022.jpg,DENZAN-47741_TheLaughingOne2022.jpg,DENZAN-47741,MAIN
https://images.operagallery.com/300/DENZAN-47742_EdgeofDesireIV2022.jpg,DENZAN-47742_EdgeofDesireIV2022.jpg,DENZAN-47742,MAIN
https://images.operagallery.com/300/DENZAN-47743_FragmentedChair2022.jpg,DENZAN-47743_FragmentedChair2022.jpg,DENZAN-47743,MAIN
https://images.operagallery.com/300/DENZAN-47744_StudyforFragmentedChair2022.jpg,DENZAN-47744_StudyforFragmentedChair2022.jpg,DENZAN-47744,MAIN
https://images.operagallery.com/300/DENZAN-47745_WomaninBlackonMaroonII2022.jpg,DENZAN-47745_WomaninBlackonMaroonII2022.jpg,DENZAN-47745,MAIN
https://images.operagallery.com/300/DENZAN-47746_StudyforPortraitofE.2022.jpg,DENZAN-47746_StudyforPortraitofE.2022.jpg,DENZAN-47746,MAIN
https://images.operagallery.com/300/DENZAN-47747_AbstractThoughtsI2022.jpg,DENZAN-47747_AbstractThoughtsI2022.jpg,DENZAN-47747,MAIN
https://images.operagallery.com/300/DENZAN-47748_AbstractThoughtsII2022.jpg,DENZAN-47748_AbstractThoughtsII2022.jpg,DENZAN-47748,MAIN
https://images.operagallery.com/300/DENZAN-47749_AbstractThoughtsIII2022.jpg,DENZAN-47749_AbstractThoughtsIII2022.jpg,DENZAN-47749,MAIN
https://images.operagallery.com/300/DENZAN-47750_StudyforPortraitofP.inMaroon2022.jpg,DENZAN-47750_StudyforPortraitofP.inMaroon2022.jpg,DENZAN-47750,MAIN
https://images.operagallery.com/300/DENZAN-47752_StudyforPortraitofP.inBlack2022.jpg,DENZAN-47752_StudyforPortraitofP.inBlack2022.jpg,DENZAN-47752,MAIN
https://images.operagallery.com/300/DENZAN-47753_StudyofaSmallInterior2022.jpg,DENZAN-47753_StudyofaSmallInterior2022.jpg,DENZAN-47753,MAIN
https://images.operagallery.com/300/DENZAN-47754_BlackonMaroonIII2022.jpg,DENZAN-47754_BlackonMaroonIII2022.jpg,DENZAN-47754,MAIN
https://images.operagallery.com/300/DENZAN-47755_HorseinBlackonMaroon2022.jpg,DENZAN-47755_HorseinBlackonMaroon2022.jpg,DENZAN-47755,MAIN
https://images.operagallery.com/300/DENZAN-48661_Reflecting2022Oiloncanvas140x120cm.jpg,DENZAN-48661_Reflecting2022Oiloncanvas140x120cm.jpg,DENZAN-48661,MAIN
https://images.operagallery.com/300/DENZAN-48662_WomanwithDistortedGuitar2022Oiloncanvas80x70cm.jpg,DENZAN-48662_WomanwithDistortedGuitar2022Oiloncanvas80x70cm.jpg,DENZAN-48662,MAIN
https://images.operagallery.com/300/DENZAN-48663_WomaninOliveShirtReflecting2023Oiloncanvas120x140cm.JPG,DENZAN-48663_WomaninOliveShirtReflecting2023Oiloncanvas120x140cm.JPG,DENZAN-48663,MAIN
https://images.operagallery.com/300/DENZAN-48664_BehindtheShades2023Oiloncanvas180x150cm.JPG,DENZAN-48664_BehindtheShades2023Oiloncanvas180x150cm.JPG,DENZAN-48664,MAIN
https://images.operagallery.com/300/DENZAN-48665_HeadStudyofE.2023Oiloncanvas50x40cm.JPG,DENZAN-48665_HeadStudyofE.2023Oiloncanvas50x40cm.JPG,DENZAN-48665,MAIN
https://images.operagallery.com/300/DENZAN-48666_WhispersofAffection2023Oiloncanvas50x40cm.JPG,DENZAN-48666_WhispersofAffection2023Oiloncanvas50x40cm.JPG,DENZAN-48666,MAIN
https://images.operagallery.com/300/DENZAN-48667_TheKeenWoman2023Oiloncanvas60x50cm.JPG,DENZAN-48667_TheKeenWoman2023Oiloncanvas60x50cm.JPG,DENZAN-48667,MAIN
https://images.operagallery.com/300/DENZAN-48668_HeadStudyofaYoungWoman2023Oiloncanvas50x40cm.jpg,DENZAN-48668_HeadStudyofaYoungWoman2023Oiloncanvas50x40cm.jpg,DENZAN-48668,MAIN
https://images.operagallery.com/300/DENZAN-48669_StudyforPortraitofP.YellowOcher2023Acryliconcanvas50x40cm.JPG,DENZAN-48669_StudyforPortraitofP.YellowOcher2023Acryliconcanvas50x40cm.JPG,DENZAN-48669,MAIN
https://images.operagallery.com/300/DENZAN-48670_HarlekinafterPicasso2023Oiloncanvas60x50cm.jpg,DENZAN-48670_HarlekinafterPicasso2023Oiloncanvas60x50cm.jpg,DENZAN-48670,MAIN
https://images.operagallery.com/300/DENZAN-48671_WomanwithUnfinishedChairafterPicasso2023Oiloncanvas140x120cm.jpg,DENZAN-48671_WomanwithUnfinishedChairafterPicasso2023Oiloncanvas140x120cm.jpg,DENZAN-48671,MAIN
https://images.operagallery.com/300/DENZAN-48672_RecliningWomanPlayingwithaCatHomagetoPicasso2023Oiloncanvas120x140cm.jpg,DENZAN-48672_RecliningWomanPlayingwithaCatHomagetoPicasso2023Oiloncanvas120x140cm.jpg,DENZAN-48672,MAIN
https://images.operagallery.com/300/DENZAN-48673_BeneaththeDarkSun2023Oiloncanvas210x180cm.jpg,DENZAN-48673_BeneaththeDarkSun2023Oiloncanvas210x180cm.jpg,DENZAN-48673,MAIN
https://images.operagallery.com/300/DENZAN-48674_TouchofInstanbulafterPicasso2023Oiloncanvas140x120cm.jpg,DENZAN-48674_TouchofInstanbulafterPicasso2023Oiloncanvas140x120cm.jpg,DENZAN-48674,MAIN
https://images.operagallery.com/300/DENZAN-49147_StudioScenePortraitIII2022.jpg,DENZAN-49147_StudioScenePortraitIII2022.jpg,DENZAN-49147,MAIN
https://images.operagallery.com/300/DENZAN-49197_StudioScenePortraitIII2022Oiloncanvas140x120cm.jpg,DENZAN-49197_StudioScenePortraitIII2022Oiloncanvas140x120cm.jpg,DENZAN-49197,MAIN
https://images.operagallery.com/300/DENZAN-49198_BlackHandsIII2022.jpg,DENZAN-49198_BlackHandsIII2022.jpg,DENZAN-49198,MAIN
https://images.operagallery.com/300/DENZAN-49198_BlackhandsIII2022Oiloncanvas210x180cm.jpg,DENZAN-49198_BlackhandsIII2022Oiloncanvas210x180cm.jpg,DENZAN-49198,MAIN
https://images.operagallery.com/300/DENZAN-49199_ElectricAvenueV2023.jpg,DENZAN-49199_ElectricAvenueV2023.jpg,DENZAN-49199,MAIN
https://images.operagallery.com/300/DENZAN-49199_ElectricAvenueV2023Oiloncanvas140x120cm.jpg,DENZAN-49199_ElectricAvenueV2023Oiloncanvas140x120cm.jpg,DENZAN-49199,MAIN
https://images.operagallery.com/300/DENZAN-49200_MysteriousHour2023.jpg,DENZAN-49200_MysteriousHour2023.jpg,DENZAN-49200,MAIN
https://images.operagallery.com/300/DENZAN-49200_MysteriousHour2023Oiloncanvas70x80cm.jpg,DENZAN-49200_MysteriousHour2023Oiloncanvas70x80cm.jpg,DENZAN-49200,MAIN
https://images.operagallery.com/300/DENZAN-49201_SplinteredShadow2023Oiloncanvas50x40cm.jpg,DENZAN-49201_SplinteredShadow2023Oiloncanvas50x40cm.jpg,DENZAN-49201,MAIN
https://images.operagallery.com/300/DENZAN-49202_ManHoldinghisHead2023.jpg,DENZAN-49202_ManHoldinghisHead2023.jpg,DENZAN-49202,MAIN
https://images.operagallery.com/300/DENZAN-49202_ManHoldinghisHead2023Oiloncanvas50x40cm.jpg,DENZAN-49202_ManHoldinghisHead2023Oiloncanvas50x40cm.jpg,DENZAN-49202,MAIN
https://images.operagallery.com/300/DENZAN-49203_TheDriftI2023Oiloncanvas80x70cm.jpg,DENZAN-49203_TheDriftI2023Oiloncanvas80x70cm.jpg,DENZAN-49203,MAIN
